Destination,Dial Codes,Effective Date,Time Band,Rate,Rate Change Indicator,A-number rates,Rounding Rules
"El Salvador,Mobile,Tigo",503601,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",503602,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",50370701,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",50370706,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",50370709,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",50370713,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",50370714,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",50370715,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",50370719,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",50372,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",503747,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",503748,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",503749,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",50375,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",503767,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",5037680,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",5037681,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",5037682,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",5037683,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",5037684,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",5037685,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",50376860,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",50376861,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",50376862,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",50376863,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",50376864,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",503772,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",503773,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",5037785,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",5037786,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",5037787,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",5037788,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",5037789,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",5037795,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",5037796,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",5037797,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",5037798,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",5037799,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",503787,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",503788,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",503789,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",503790,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",503791,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",503792,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",503793,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"El Salvador,Mobile,Tigo",503794,1/9/2022,Flat,0.11539,Decrease,,1-Jan
"Emsat,AeroMobile",88299,1/9/2022,Flat,4.3,Decrease,,1-Jan
"Emsat,AT&T",88237,1/9/2022,Flat,0.00919,Increase,,1-Jan
"Emsat,Divonia",88222,1/9/2022,Flat,4.69385,Increase,,60-60
"Emsat,DTAG Enterprise",88228,1/9/2022,Flat,0.01693,Increase,,1-Jan
"Emsat,Maritime Comm Partner",88232,1/9/2022,Flat,1.03044,Increase,,60-60
"Emsat,MT Maritime",88249,1/9/2022,Flat,2.11435,Increase,,1-Jan
"Emsat,On Air",88298,1/9/2022,Flat,0.45458,Increase,,60-60
"Emsat,Telespazio",88213,1/9/2022,Flat,2.98376,Increase,,60-60
"Emsat,Thuraya",88216,1/9/2022,Flat,1.09945,Increase,,60-60
"Emsat,Transatel",88247,1/9/2022,Flat,0.00981,Increase,,1-Jan
"Emsat,Vodafone IoT",88239,1/9/2022,Flat,0.00364,Increase,,1-Jan
Equatorial Guinea,240,1/9/2022,Flat,0.28543,Decrease,,1-Jan
Eritrea,291,1/9/2022,Flat,0.14974,Decrease,,1-Jan
"Eritrea,Mobile",2917,1/9/2022,Flat,0.14974,Decrease,,1-Jan
Estonia,372,1/9/2022,Flat,0.00144,Increase,,1-Jan
"Estonia,Mobile Other",3725,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",372560114,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",372560115,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",372560116,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",372560117,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",372560118,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",372560119,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",372560120,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",372560121,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",372563678,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",372563679,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",372563680,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",372563681,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",372565759,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",372565762,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",372565763,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",372565764,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",37281,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",37282,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",37282050,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",37282051,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",37282052,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",37282053,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",37282054,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",37282055,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",37284,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",37285,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",37287,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",3729810031,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",3729810036,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",3729810081,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",3729810084,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile Other",3729810085,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37251971258,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253000219,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253000234,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253000320,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253000466,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253000968,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253001107,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253001667,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253001678,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253001738,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253001930,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253001974,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253002053,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253002187,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253002230,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253002251,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253002400,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253002444,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253002602,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253002838,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253002997,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253003114,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253003401,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253003586,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253003959,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253004039,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253004106,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253004757,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253005171,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253005288,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253005405,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253005664,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253005743,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253005869,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253005883,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253005913,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253005938,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253006145,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253006439,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253006565,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253007052,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253007324,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253007354,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253007743,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253007949,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253008305,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253008558,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253008955,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253008997,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253009050,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253009201,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253009682,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253009787,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253009836,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253014034,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253030942,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253091057,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253092059,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253225003,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253225012,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253225144,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253225417,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253226041,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253226111,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253226246,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253226380,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253226400,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253226503,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253226625,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253226880,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253229030,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253229151,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253229430,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253229441,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253229602,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253229704,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37253229759,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255594526,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255594576,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255594589,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255594657,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255595093,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255595981,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255596003,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255596016,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255596025,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255596086,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255596153,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255596155,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255596161,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255596206,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255596289,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255596376,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255596431,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255596449,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255596503,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255596563,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255596572,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255596599,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255596612,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255596664,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255596697,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255596749,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255596856,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255597711,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255598698,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255599847,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255600188,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255600221,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255600412,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255600428,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255600473,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255600622,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255600927,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255600939,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255600994,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255601206,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255601214,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255601216,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255601897,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255602287,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255602380,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255602553,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255602557,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255602558,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255603040,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255603104,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255603134,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255603207,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255603254,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255603305,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255603345,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255603367,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255603394,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255603397,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255603401,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255603405,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255603450,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255603513,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255603946,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255604649,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255604656,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255604657,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255605276,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255605279,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255605339,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255605340,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255605341,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255605344,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255605545,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255605546,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255606288,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255606290,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255606440,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255606449,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255606450,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255606463,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255606472,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255606473,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255606481,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255606489,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255606499,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255606502,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255606503,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255606505,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255606815,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255606825,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255606832,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255607329,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255608011,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255608024,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255608028,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255608029,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255608033,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255608036,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255608038,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255608039,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255608048,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255608049,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255608189,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255608932,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255610372,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255612004,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255612011,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255612029,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255612037,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255612057,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255612058,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255612063,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255612082,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255612086,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255612093,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255612106,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255612118,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255612141,1/9/2022,Flat,0.21227,Increase,,1-Jan
"Estonia,Mobile,Baltergo",37255612162,1/9/2022,Flat,0.21227,Increase,,1-Jan
